SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
136	Stadt X , den 05.03.2010 Maria Meier Zentralplatz 12 12345 Stadt Y 123456789 Computer-Spezialist Odenwaldstr 5 53119 Bonn Bewerbung um ein Praktikum Sehr geehrte Damen und Herren auf der Suche nach einem lehrreichen und ansprusvollen Arbeitsumfeld bin ich auf ihr Unternemen aufmerksam geworden Darum bewerbe ich mich hiermit um ein Praktikum von 15.04 bis 15.5 in der Abteilung elektronische Datenverarbeitung besonders bin ich an einer Tatigkeit in Bereich elektronika interessirt .	Tatigkeit	438	447		Tätigkeit	
136	Stadt X , den 05.03.2010 Maria Meier Zentralplatz 12 12345 Stadt Y 123456789 Computer-Spezialist Odenwaldstr 5 53119 Bonn Bewerbung um ein Praktikum Sehr geehrte Damen und Herren auf der Suche nach einem lehrreichen und ansprusvollen Arbeitsumfeld bin ich auf ihr Unternemen aufmerksam geworden Darum bewerbe ich mich hiermit um ein Praktikum von 15.04 bis 15.5 in der Abteilung elektronische Datenverarbeitung besonders bin ich an einer Tatigkeit in Bereich elektronika interessirt .	interessirt	471	482		interessiert	
137	Das Praktikum ist Bestandteil meines Studiums , das ich eiginständig und verantwortungsvoll gestalten möchte .	eiginständig	56	68		eigenständig	
138	Mein theoretisches Fachwisen und Kompetenzen würden meiner Arbeit bei Ihnen zu gute kommen .	Fachwisen	19	28		Fachwissen	
139	Sehr gerne würde ich mich bei Ihnen personlich vorstelen und freue mich , wen Sie Zeit für ein Gespräch finden .	personlich	36	46		persönlich	
139	Sehr gerne würde ich mich bei Ihnen personlich vorstelen und freue mich , wen Sie Zeit für ein Gespräch finden .	vorstelen	47	56		vorstellen	
139	Sehr gerne würde ich mich bei Ihnen personlich vorstelen und freue mich , wen Sie Zeit für ein Gespräch finden .	wen	74	77		wenn	
140	Mit freundlichen Grüßen Maria Meier Anlagen Zeugnis						
141	Maria Müller Stadt X , 05.03.2010 Zentralplatz 12 12345 Stadt X Mobil : 012344567 Computer-Spezialist Odenwaldstraße 5 53119 Bonn Bewerbung um Praktikumsplatz als IT-Systemkauffrau Sehr geehrte Damen und Herren , hiermit möchte ich mich um einen Praktikumsplatz bei Ihnen bewerben .						
142	Ihr Unternehmen hat in mir echtes Interesse und auch große Neugier hervorgerufen .						
143	Zurzeit absolviere ich Abitur , vorher habe ich Hauptschule abschluss gemacht mit der Gesamtnote 1,6 .	Hauptschule	48	59		Hauptschulabschluss	
143	Zurzeit absolviere ich Abitur , vorher habe ich Hauptschule abschluss gemacht mit der Gesamtnote 1,6 .	abschluss	60	69		Hauptschulabschluss	
144	Aufgrund meiner bisher durchgefuhrtene Praktika ( siehe Lebenslauf ) verfüge ich beriet über viel Erfahrung im Wirtschaftshandelbereich und einige Erfahrungen im Einzelhandelbereich .	durchgefuhrtene	23	38		durchgeführten	
145	Ich sehe eine Herausforderung , bei der ich mich engagieren kann und der ich mich gewachsen fühle .						
146	Ihr Unternehmen arbeitet mit verschiedenen Unternehmen aus der ganzen Welt , so könnte ich meine Englisch - , Russisch und Deutschkenntnisse anwenden und perfektionieren .	Russisch	110	118		Russisch-	
147	Mit mir finden Sie eine zuverlässige Praktikantin , eine Teamplayerin , die dennoch Position entsprechend diskret und loyal ist .						
148	Darüber hinaus hoffe ich meine bisher erworbene Kenntnisse während eines Praktikums einbringen zu können .						
149	Ich möchte gerne diese Praktika ab sofort anfangen .						
150	Über die Einladung zu einem persönlichen Gespräch würde ich mich sehr freuen .						
151	Mit freundlichen Grüßen Maria Müller Anlagen : Lebenslauf Zeugnisse in Kopie						
152	Eva Winkelmann Bahnhofsstraße 12 12345 Stadt X Tel. 0123456789 Computer-Spezialist Odenwaldstraße 5 53119 Bonn Stadt X , den 05.03.10 Praktikantenstelle im Bereich It-Systemkauffrau Sehr geehrte Damen und Herren , ich möchte mich bei Ihnen um einen Praktikumsplatzt bewerben .	It-Systemkauffrau	164	181		IT-Systemkauffrau	
152	Eva Winkelmann Bahnhofsstraße 12 12345 Stadt X Tel. 0123456789 Computer-Spezialist Odenwaldstraße 5 53119 Bonn Stadt X , den 05.03.10 Praktikantenstelle im Bereich It-Systemkauffrau Sehr geehrte Damen und Herren , ich möchte mich bei Ihnen um einen Praktikumsplatzt bewerben .	Praktikumsplatzt	249	265		Praktikumsplatz	
153	Nach meiner Ausbildung als Bureau Kauffrau lerne ich Deutsch in der VHS Stadt X. Ich beherrsche Französisch und Englisch schriftlich und mundlich und bin ich ganz sicher , nachdem ich ein Praktikum bei Ihnen absolviert , werde ich auch Deutsche Sprache in meinem Beruf zählen .	Bureau	27	33		Bürokauffrau	
153	Nach meiner Ausbildung als Bureau Kauffrau lerne ich Deutsch in der VHS Stadt X. Ich beherrsche Französisch und Englisch schriftlich und mundlich und bin ich ganz sicher , nachdem ich ein Praktikum bei Ihnen absolviert , werde ich auch Deutsche Sprache in meinem Beruf zählen .	Kauffrau	34	42		Bürokauffrau	
153	Nach meiner Ausbildung als Bureau Kauffrau lerne ich Deutsch in der VHS Stadt X. Ich beherrsche Französisch und Englisch schriftlich und mundlich und bin ich ganz sicher , nachdem ich ein Praktikum bei Ihnen absolviert , werde ich auch Deutsche Sprache in meinem Beruf zählen .	mundlich	137	145		mündlich	
153	Nach meiner Ausbildung als Bureau Kauffrau lerne ich Deutsch in der VHS Stadt X. Ich beherrsche Französisch und Englisch schriftlich und mundlich und bin ich ganz sicher , nachdem ich ein Praktikum bei Ihnen absolviert , werde ich auch Deutsche Sprache in meinem Beruf zählen .	Deutsche	236	244		deutsche	
154	Ich würde mich freuen wenn es eine Möglichkeit gäbe dieses Praktikum bei Ihnen zu machen Ich bin flexibel und arbeite sehr gern im Team sowie auch selbständig .						
155	Über eine Einladung für das Gespräch werde ich mich sehr freuen .						
156	Mit freundlichen Grüßen Eva Winkelmann Anlagen : - Zeugnis - Lebenslauf						
157	Sehr geehrter Damen und Herren , Ich habe Ihnen Anzeige über die Vertriebspraktikum gesucht gelesen .	Ich	33	36		ich	
158	Ich bin Architekturstudenten und auf diesemn Grund interessiere mich viel dieses Praktikum .	diesemn	37	44		diesem	
159	Ich meine , dass für mich eine wunderware Erfahrung wäre , wenn ich an dieser Firma teilnehmen könnte .	wunderware	31	41		wunderbare	
160	Ich kann alle Sachen was Sie möchten machen .						
161	Ich bin in dem letzten Semester von meiner Karriere und ich hatte die beste Qualifikation was ich kann .						
162	Ich kann auch sofort beginnen .						
163	Auf jeden fall möchte ich nur wissen , wie viele Geld verdiene ich und wie viele Stunden müsste ich pro Woche arbeiten .	fall	10	14		Fall	
164	Ich hoffe , dass Sie mit mir möchten arbeiten werden .						
165	Ich glaube , dass ich viele positive Sachen und guten Erfahrungen lernen kann .						
166	Vielen danke Mit freundlichen Grüßen , Michael Winkelmann						
167	Stefan Meier Zentralplatz 12 12345 , Stadt X. Computer-Spezialist odenwaldstraße 5 , 53119 Bonn .	odenwaldstraße	66	80		Odenwaldstraße	
168	Stadt X den , 12,03.2010 .						
169	Betreffzeile : Bewerbung um eine Ausbildung als IT-Systemkaufmann .						
170	Sehr geehrte Damen und Herren , hier bewerbe ich mich um eine spätere Ausbildung zum IT-Systemkaufmann .						
171	Zur Zeit bereite ich Bachelor-Exam in Informatik in Fachhochschule Stadt Y vor .						
172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	erfahrung	9	18		Erfahrung	
172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	praktikum	63	72		Praktikum	
172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	monat	81	86		Monat	
172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	möglichkeit	117	128		Möglichkeit	
172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	beherschen	153	163		beherrschen	
173	Mein ziel ist Kundenkontakt zu beherschen .	ziel	5	9		Ziel	
173	Mein ziel ist Kundenkontakt zu beherschen .	beherschen	31	41		beherrschen	
174	Ab september 2010 , kann ich bei Ihnen anfange .	september	3	12		September	
175	( Vollzeit ) .						
176	Für eine Vorstellungsgespräach , würde ich seh erfreut .	Vorstellungsgespräach	9	30		Vorstellungsgespräch	
176	Für eine Vorstellungsgespräach , würde ich seh erfreut .	seh	43	46		sehr	
177	Mit freundlichen Grüssen Meier Stefan Unterlagen : - Lebenslauf mit Foto .	Grüssen	17	24		Grüßen	
178	- Bescheinigum	Bescheinigum	2	14		Bescheinigung	
179	Maria Müller Bahnhofsstraße 12 21-321 Stadt X Stadt X , den 12 März , 2010 Computer-Spezialist Odenwaldstraße 5 53119 Bonn Sehr geehrte Damen und Herren , im Folgenden sende ich Ihnen die gewünscht Begrundung für meine Bewerbung .	Begrundung	198	208		Begründung	
180	Für mich als Informatik-Studentin sind Deutschkenntnisse sehr wichtig .						
181	Heutzutage studiere ich an der Stadt X Ökonomie Hochschule und muss über riechen Wortschatz über IT-System verfügen .						
182	Im Studium lese ich oft deutsche Wirtschaftstexte , deshalb möchte ich meine Deutschkenntnisse verbreiten .						
183	Ich interessiere mich für die Datenverarbeitung .						
184	Ich möchte auch Kontakte mit Kunden knüpfen , um viele Leute kennen zu lernen .						
185	Ich mag auch in Teamwork arbeiten .						
186	In Ihrer Firma möchte ich meine Fähigkeit trainieren , um in der Zukunft in der Computerbranche tätig zu werden .						
187	Diese Praktikum möchte ich am Anfang des Aprils , beginnen und 40-45 Stunden pro Woche arbeiten .						
188	Wegen meiner beruflichen Zukunft möchte ich dieses Praktikum in Deutschland machen .						
189	Ich hoffe , diese Informationen sind ausreichend für sie .						
190	Falls erforderlich sende ich Ihnen gerne weitere Informationen zu .						
191	Mit freundlichen Grüßen Maria Müller						
192	Julia Schmidt Zentralplatz 12 54-321 Stadt X Computer-Spezialist Odenwaldstraße 5 53119 Bonn 12.03.2010 Bewerbung um ein Praktikum Sehr geehrte Damen und Herren , ich heiße Julia und ich studiere Informatik auf die Universität in Stadt X. Um meine Studium abzuschließen und mein zukünftigen Beruf besser kennen zu lernen weil ich bei Ihren Geschäft als Praktikantin arbeiten .						
193	Ich habe mich schön immer für Informatik interessiert .	schön	14	19		schon	
194	Als ich klein war habe ich immer mit dem Computer gespielt .						
195	Jetzt will ich ein erforgleicher IT-Systemkauffrau werden und deswegen will ich diesen Praktikum machen , um mehr Erfahrung zu haben um mein Träum zu erfühlen .	erforgleicher	19	32		erfolgreicher	
196	Von diesem Praktikum erwarte ich viel über Verkaufs Metoden zu lernen und über die elektronischer Datenverarbeitung zu erfahren .	Verkaufs	43	51		Verkaufsmethoden	
196	Von diesem Praktikum erwarte ich viel über Verkaufs Metoden zu lernen und über die elektronischer Datenverarbeitung zu erfahren .	Metoden	52	59		Verkaufsmethoden	
197	Ich bin bereit schon mit der Arbeit anzufangen aber habe ich noch ein paar fragen über der Arbeits Stunden und Arbeitszeit .	fragen	75	81		Fragen	
197	Ich bin bereit schon mit der Arbeit anzufangen aber habe ich noch ein paar fragen über der Arbeits Stunden und Arbeitszeit .	Arbeits	91	98		Arbeitsstunden	
197	Ich bin bereit schon mit der Arbeit anzufangen aber habe ich noch ein paar fragen über der Arbeits Stunden und Arbeitszeit .	Stunden	99	106		Arbeitsstunden	
198	Wie viel Stunden pro Tag muss man arbeiten ?						
199	Meine Arbeitszeiten sind .						
200	flexibel und ich will nur fragen wann kann ich beginnen ?						
201	Ich warte auf Ihren antwort Mit freundlichen Grüßen , Julia Schmidt	antwort	20	27		Antwort	
202	Friedrich Meier 22.03.2010 Stadt X 111 Deutschland An : COMPUTER-SPEZIALIST Odenwaldstraße 5 Sehr geehrte Damen u. Herren , Ich habe mich mit ihrer Anzeige in XXX bekanntgemacht und würde mich gerne für die Vertriebspraktikant Stelle bewerben .	Ich	124	127		ich	
202	Friedrich Meier 22.03.2010 Stadt X 111 Deutschland An : COMPUTER-SPEZIALIST Odenwaldstraße 5 Sehr geehrte Damen u. Herren , Ich habe mich mit ihrer Anzeige in XXX bekanntgemacht und würde mich gerne für die Vertriebspraktikant Stelle bewerben .	Vertriebspraktikant	207	226		Vertriebspraktikantenstelle	
202	Friedrich Meier 22.03.2010 Stadt X 111 Deutschland An : COMPUTER-SPEZIALIST Odenwaldstraße 5 Sehr geehrte Damen u. Herren , Ich habe mich mit ihrer Anzeige in XXX bekanntgemacht und würde mich gerne für die Vertriebspraktikant Stelle bewerben .	Stelle	227	233		Vertriebspraktikantenstelle	
203	Ich habe schon die passende Vorkenntnisse in Informatik und würde diese gerne durch eine entsprechende Ausbildung zum IT Systemkaufmann ausbauen .	IT	118	120		IT-Systemkaufmann	
203	Ich habe schon die passende Vorkenntnisse in Informatik und würde diese gerne durch eine entsprechende Ausbildung zum IT Systemkaufmann ausbauen .	Systemkaufmann	121	135		IT-Systemkaufmann	
204	Im Gegensatz würde ich gerne folgende persönliche Eigenschaften anbieten : Leistungsbereitschaft und natürliche ( nicht gezwungene ) Kommunikationsfähigkeiten .						
205	Als ich ledig bin , bleibe ich nicht begrenzt in Sachen Flexibilität und Mobilität .						
206	Ich hoffe das Praktikum wird bestes Wissen über die modernste IT Systeme gewährleisten und wird mir erlauben Systemkaufmannskenntnisse in 2 Jahre erwerben .	IT	62	64		IT-Systeme	
206	Ich hoffe das Praktikum wird bestes Wissen über die modernste IT Systeme gewährleisten und wird mir erlauben Systemkaufmannskenntnisse in 2 Jahre erwerben .	Systeme	65	72		IT-Systeme	
207	Was betrift Details - Ich kann schon am kommenden Montag beginnen .	betrift	4	11		betrifft	
208	Ich bitte um Berücksichtigung daß als minderjährige dürfte ich nicht länger als 6 Stunden pro Tag arbeiten ( was entspricht 30 Stunden pro Woche ) .	daß	30	33		dass	
208	Ich bitte um Berücksichtigung daß als minderjährige dürfte ich nicht länger als 6 Stunden pro Tag arbeiten ( was entspricht 30 Stunden pro Woche ) .	minderjährige	38	51		Minderjährige	
209	Es wäre von größerer Bedeutung für mich wenn meine Bewerbung könnte positiv betrachtet werden mfg						
210	Michael Müller Bahnhofsstraße 1 12345 Stadt X Stadt X , 17 .						
211	Juni 2005 ComputerGesellschaft Odenwaldstraße 5 53119 Bonn Bewerbung um den Praktikumsplatz Sehr geehrte Damen und Herren , von Ihrer Anzeige , die in der ITZeitschrift veröffentlicht wurde , habe ich erfaren , dass Sie den Studenten der Informatikrichtung eine Möglichkeit geben ein Praktikum in Ihrer Firma zu absolvieren .	erfaren	201	208		erfahren	
212	Zurzeit studiere ich am vierten Studienjahr Informatik an dem Technischen Universität in Stadt X. Ich werde über Datenverarbeitung promoviert .						
213	Wegen meiner Ausbildung aber auch wegen meiner persönlichen Eigenschaften ( ich bin kommunikativ , ehrgeizig , teamfähig und flexible ) glaube ich allen Ihren Anforderungen zu entsprechen .						
214	Ich möchte mich bei Ihrer Firma weiterentwickeln Ich könnte mit dem Praktikum ab sofort anfangen .						
215	Ich könnte mindestens 4 Stunden pro Tag arbeiten .						
216	Es wäre schön , wenn Sie mir eine Gelegenheit gäben mit Ihnen persönlich zu sprechen .						
217	Mit freundlichen Grüßen Michael Müller Anlagen : Lebenslauf mit dem Lichtbild 2 Zeugnissen Englisch Zertifikat - FCE						
218	Maria Schmidt Addresse Computer Spezialist Odenwaldstraße 5 .	Addresse	14	22		Adresse	
219	53119 Bonn Stadt X , 22.03.2010 Betr. : Bewerbung um ein Praktikum als IT-System Kauffrau .	IT-System	71	80		IT-Systemkauffrau	
219	53119 Bonn Stadt X , 22.03.2010 Betr. : Bewerbung um ein Praktikum als IT-System Kauffrau .	Kauffrau	81	89		IT-Systemkauffrau	
220	Sehr geehrte Damen und Herren , im Montag ´s Morgen Post , habe ich Ihre Anziege für Vertriebspraktikant gelesen .	Anziege	73	80		Anzeige	
221	Ich bewerbe mich dafür zum einen praktikumsplatz bei Ihren Firma , als IT-Systemkauffrau .	praktikumsplatz	33	48		Praktikumsplatz	
222	Nach die Schule , habe ich Kommunikationswissenschaft am der Deutsche Universität studiert .						
223	Ich habe auch Informatik studiert als mein Nebenfach .						
224	Englisch und Spanisch beherrsche ich in Wort und Schrift .						
225	Ich habe auch gut Kenntniss im Deutsch und Franzözich .	Franzözich	43	53		Französisch	
226	Meine Kompetenz mit verschiedene Sprache kön ich gut benutzen mit Ihren international Kunden .						
227	Ich arbeite gern in Team , weil die Zusammenarbeit macht mir viel spaß .	spaß	66	70		Spaß	
228	Bei der Uni war ich Präsident der Informatik-Club , und habt viele Projecte gefuhrt .	Projecte	67	75		Projekte	
228	Bei der Uni war ich Präsident der Informatik-Club , und habt viele Projecte gefuhrt .	gefuhrt	76	83		geführt	
229	Ich kann auch gut selb-standig arbeiten , und habe viel Websites selbst-aufgebaut .	selb-standig	18	30		selbstständig	
229	Ich kann auch gut selb-standig arbeiten , und habe viel Websites selbst-aufgebaut .	selbst-aufgebaut	65	81		selbst aufgebaut	
230	Es war schön immer meine großer Wunsche in einer berühmte deutsche Firma als Prakikantin tätig zu sein .	schön	7	12		schon	
231	Ich wollte auch mein deutsch verbessern und prakticher Erpharung mit die deutsche Culture sammeln .	deutsch	21	28		Deutsch	
231	Ich wollte auch mein deutsch verbessern und prakticher Erpharung mit die deutsche Culture sammeln .	prakticher	44	54		praktische	
