SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
286	So ho anche una esperianza .	esperianza	16	26		amicizia	
287	C' è il sito web dove possiamo fare amicinzia .	amicinzia	36	45		esperienza	
288	Ho un amico che è stata molto gentile e caro ma una volta ha voluto incontrare con me .						
289	Ho detto che ho un partner , più tardi il ragazzo ha comincato ad arrivarmi messaggi mali .						
290	Tutto sommato la mia opinione sull' uso di Internet è che non proviamo trovare amici ma usiamo per trovare informazioni nuovi .						
291	Grazie per la Sua attenzione .						
292	Distinti saluti Maria Rossi						
293	Strada Maggiore 119 , 80127 2011 .10.01						
294	Cara Giorgia Sono stato molto felice quando ho ricevuto tua lettera .						
295	Non ti ho visto tre mese !						
296	Mi dispiace che sentito .						
297	Intern e chat molto dificile cosa .	dificile	20	28		difficile	
298	Anchio ho avuto problemi con cui .	Anchio	0	6		Anch'io	
299	Ma ho risolvato mia problemi .						
300	Anchio ho cancellato dal cellulare tutti i numeri delle persone con cui """" chatao """" , ma questo soluzione non bene .	Anchio	0	6		Anch'io	
300	Anchio ho cancellato dal cellulare tutti i numeri delle persone con cui """" chatao """" , ma questo soluzione non bene .	chatao	74	80		chattavo	
301	Ho comprato una nouvo cellulare e numero .	nouvo	16	21		nuovo	
302	-unreadable - Ho reinstalato il systema operazione nel mio computer .	systema	32	39		sistema	
303	Dopo questo terribile situazione , -unreadable-o computer sempre .						
304	Perchè internet e molto importante parte la vita mia .	Perchè	0	6		Perché	
305	Secondo me molto importante parte molte gente .						
306	ho fatta eticha per usare del .	eticha	9	15		etica	
307	Io soltanta uso web pages quel che necessario per me Spero che io aiuto a te e Aspetto molto tuo rispondo !						
308	Tuo amico : Michele						
309	Gabriella Favati Dipartimento di Linguistica Teorica e Applicata Universita degli Studi di Pavia Corso Strada Nuova 65 27100 - Pavia Italia Maria Rossi Strada Maggiore 34 12345 Città X Ungheria 01/01/2011 Gentile Gabriella Favati , In referimento all' annuncio del dito di Università degli Studi di Pavia .	Universita	65	75		Università	
309	Gabriella Favati Dipartimento di Linguistica Teorica e Applicata Universita degli Studi di Pavia Corso Strada Nuova 65 27100 - Pavia Italia Maria Rossi Strada Maggiore 34 12345 Città X Ungheria 01/01/2011 Gentile Gabriella Favati , In referimento all' annuncio del dito di Università degli Studi di Pavia .	In	232	234		in	
310	Vorrei ti aiuto , e scrivo la mia esperianza quando ho studiata la lingua straniera .	esperianza	34	44		esperienza	
311	Io non ho studiato mai l' italiano nell' scuola , solo all' estero .						
312	Ho iniziato imparare italiano quando sono stata lì .						
313	Ho provato parlare con gli altri , e ho provato conoscere la cultura itoliana , la vita , la gente .	itoliana	69	77		italiana	
314	Allora secondo me è molto importante se voui conoscere l' altra cultura non solo la lingua .	voui	40	44		vuoi	
315	Quando sono stata a Caserta , tutti i giorni ho imparato qualcosa di nuovo .						
316	E ho fatto un giro in Italia , perchè durante il questo tempo ho conoscuto la lingua , la cultura , il cibo , la gente .	perchè	31	37		perché	
316	E ho fatto un giro in Italia , perchè durante il questo tempo ho conoscuto la lingua , la cultura , il cibo , la gente .	conoscuto	65	74		conosciuto	
317	Ero a Caserta italia da tre mesi , quando ho studiato all' estero.Attualmente uso il mio italiano quando parlo con i miei amici italiani .						
318	Secondo me è importante se può conoscere anche la cultura .						
319	Magari è meglio .						
320	Spero la questa lettera sarà aiuta e La ringrazio la sua gentile attenzione .						
321	Le invio il mio curriculum , se vouó parlare con la assocazione do ho studiato .	assocazione	52	63		associazione	
322	Buona gironata Maria Rossi Allegato : lingua straniera	gironata	6	14		gironata	
323	Gabriella Favati Dipartimento di Linguistica Teorica e Applicata Università degli studi di Pavia Corso Strada Nuova 65 27100 Pavia , Italia Maria Rossi Strada Maggiore 6 Città X 12345 Ungheria Ogg : richiesta informazione Città X , 01 Ottobre 2011 Egrega Signora , mi chiamo Maria Rossi , ho 20 anni , sono una studentessa universitaria ungherese .	Egrega	248	254		Egregia	
324	Leggo il Suo annuncio d' ieri sul """" Corriere della Sera """" in cui cerca qualcuno chi studi le lingue straniere .						
325	Nel nostro mondo studiare la lingua straniera è molto importante .						
326	Per quanto riguarda i miei interessi , fin da bambina mi piacevano le lingue .						
327	Non ho avuto niente male esperienza con le lingue .						
328	Studio la lingua italiana da 4 anni e la lingua inglese da 12 anni .						
329	Posso studiare italiano più facile , perchè mia madre aiutarmi .	perchè	37	43		perché	
330	Può usare le lingue straniere se vuole lavorare all' estero .						
331	Inoltre , può conoscere meglio il mondo se parla due o tre lingue .						
332	Sono stata più volte in Italia , dove ho conosciuto una ragazza italiana .						
333	Con lei passo parlare tramite Internet oggigorni e così posso imparare la lingua .	oggigorni	39	48		oggigiorni	
334	Secondo me cerchi qualcuno su Internet e parli con lei .						
335	Le mando in allegato l' adresso della mia amica italiana .						
336	Qualora lo considera opportuno sono a Lei disposizione per un colloquio .						
337	Le porgo i miei più distinti saluti Maria Rossi						
338	Maria Rossi Strada Maggiore , 12345 Città X , 12345 UNGARIA GABRIELLA FAVATI UNIVERSITÀ DEGLI STUDI DI PAVIA CORSO STRADA NUOVA , 65 27100 PAVIA ITALIA Cara Gabriella Favati , Vorrei dispiegare la mia esperienza di lingue straniere per ricerca .	Vorrei	176	182		vorrei	
339	Io ho cominciato studiare italiano al liceo , ma solo due lezioni per settimana .						
340	Mi è piaciuta lingua , ma non ho saputo parlare .						
341	Dopo circa tre anni , sono andata a Firenze per lavorare .						
342	Ho lavorato una casa di riposo come volontaria a pomeriggio e la sera ho lavorato un bar .						
343	Ho dovuto parlare italiano , e lo dovuto capire questa lingue , perchè se non ho capito , come ho fatto il caffe per italiani ?	perchè	64	70		perché	
343	Ho dovuto parlare italiano , e lo dovuto capire questa lingue , perchè se non ho capito , come ho fatto il caffe per italiani ?	caffe	107	112		caffè	
344	Dopo un anno sono andata a Camerino .						
345	Ho studiato all' università di Camerino anche una scuola di lingua italiana per stranieri .						
346	Allora ho studiato lingua anche pomeriggio e anche la sera .						
347	Quando sono uscito io ho parlato italiano .						
348	Mi è piaciuta tanto .						
349	Secondo me questo studio bene , se qualcosa vuole studiare lingue straniera !						
350	I professori , ché aiutano per studenti , sono sempre buoni in Italia .	ché	15	18		che	
351	Buona giornata , Maria Rossi						
352	Settimana Giovani Via Crispi , 119 80127 , Italia Caro Giorgo , da quando tempo !	Giorgo	55	61		Giorgio	
353	Sai , sei il mio amico , ti piace molto , ma secondo me adesso non hai fatto buono .						
354	La chat e amicizie virtuali non sono vero .						
355	Se talvolta parli con i tuoi amici virtuali , li non è problema .						
356	Se il posto tuo non risponderei di niente .						
357	Nel 2009 avevo un amico virtualo e parlavo molto con lui .						
358	Dopo qualche mese ho conosciuto , che non avevo amici che vivo .						
359	Questo era tempo difficile .						
360	Internet é molto usare perchè posso leggere , giocare , guardare i film .	é	9	10		è	
360	Internet é molto usare perchè posso leggere , giocare , guardare i film .	perchè	23	29		perché	
361	Ma faresti in tempo libero !						
362	Se puoi , và al cinema e ristorante , al bar e bere qualcosa insieme in vivo .	và	10	12		va'	
363	Abbraccio la tua amica Maria	Abbraccio	0	9		Abbraccio	
364	Città X , 01 ottobre 2011 Gentile Giorgio , abbiamo letto la tua lettera e ci fa piacere che hai deciso di scrivere a noi .						
365	Secondo noi hai fato bene a cancellare i numeri delle persone con cui chattavi .						
366	L' internet è un mondo """" falso """" .						
367	Non poi avere un amicizia vera e sincera con una persona che non hai incontrato ancora .						
368	Ti consigliamo ad incontrarci con questi raggazzi così vi potete conoscere bene e dopo l' incontro poi decidere se voi tenere il rapporto con loro o no .	raggazzi	41	49		ragazzi	
369	Se decidi che non voi vedere più i ragazzi , meglio se cambi il tuo numero di cellulare .						
370	L' internet e utile e una buona cosa ma po essere anche pericoloso .	e	12	13		è	
371	Devi stare sempre attento con gli occhi aperti .						
372	Ti auguriamo tutto il buono e speriamo che potevamo aiutarti .						
373	Ti salutiamo cordialmente : Settimana Giovani Via Carispi 119 80127						
374	Città X 01/10/2011 Gentile Signora Favati , ho visto il Suo avviso nella bacheca della mia scuola di lingua .						
375	Parlo adesso 3 lingue e ho studiato un' altra .						
376	Da bambino alla scuola elementare ho cominciato a studiare la russa per la situazione politica .						
377	Dopo un anno l' abbiamo cambiata alla tedesca con cui mi sono occupató per 8 anni e alla fine ho superato un' esame di lingua al livello medio .	occupató	62	70		occupato	
378	Non mi piaceva affatto perchè trovavo difficile la grammatica e devo dire che a me non sembre tanto bella .	perchè	23	29		perché	
379	Al liceo avevo le lezioni d' inglese e siccome sono un informatico questa lingua è inevitabile .						
380	Tutti documenti , tutti software arrivano prima in inglese .						
381	Ma in quel periodo sentivo che qualcosa mi manca .						
382	La passione per imparare la lingua .						
383	Sempre mi piaceva l' Italia e la pronuncia italiana .						
384	Però era stato un sogno per alcuni anni .						
385	Una volta quando già lavoravo il giorno è arrivato e ho deciso di iscrivermi a un corso .						
386	Da quel momento mi sento a mio agio .						
387	Ho la passione , ho il motivo per migliorare continuamente il mio livello .						
388	Quando uso queste lingue ?						
389	L' inglese spesso naturalmente invece il tedesco mai .						
390	Dire la verità l' ho già dimenticata .						
391	L' Italia ha tante cose da visitare e per fortuna anche miei amici amano viaggiare così organizzo io sempre gli alloggi e la vacanza .						
392	La russa la uso solo se voglio far ridere gli altri .						
393	Devo dire che questa sta il più lontano da me Spero che possa aiutarLa .						
394	Cordiali saluti !						
395	Michele Rossi Strada Maggiore 10/A 1/6 Città X , Ungheria						
396	Settimana Giovani Via Crispi , 119 80127 , Caserta Italy Michele Rossi Strada Maggiore 71 12345 Città X Hungary Caro Giorgio , ho letto la tua lettera sul giornale , e ti aiuto .						
397	Secondo me solo sull' internet non si può fare grande amicizia , perchè non si può conoscere la persona in fondo .	perchè	65	71		perché	
398	Si può fare (per ) finta di essere un altra persona , dire bugie e cose false .						
399	Penso che sia bene di conoscere ti tuoi amici anche nella vita , e in incontrare con loro non solo sull' internet .						
400	Hai fatto bene di chiudere questa conoscienza .	conoscienza	34	45		conoscenza	
401	Ser disturbano , pou cambiare il numero di telefono , e dare il numero a chi conosci davvero .						
402	Anche poi chambiare l' indirizzo d' e-mail , così non ti possono disturbare .						
403	A dire la mia esperianza , non uso l' internet per fare conoscenze nuove , ma solo per ricordare per i contatti dei miei veri amici .						
404	E se hai usato Facebook per fare le conoscenze , poi provare anche Google+ .						
405	Questo e più sviluppato , e poi mettere le persone in gruppi .	e	7	8		è	
406	E se tu conosci qualcuno , non deve conoscere questa persona tu .						
407	È più configurabile .						
408	Usare l' internet e molto bene per acquistare informazioni ma anche pericoloso .						
409	Poi cercare informazioni molto veloce , come partenza dei treni , ma ci sono siti anche con troppo violenza , troppo sesso e pieno di bugie .						
410	Ti consiglio di cambiare il numero di telefono , e ricordatevi usare l' internet con più attenzione !						
411	Conoscete persone nuove nella vita vera !						
412	Ti/Vi saluto Michele						
413	Maria Rossi Strada Maggiore 10 1234 Città X , UNGHERIA GABRIELLA FAVATI UNIVERISTÀ DEGLI STUDI DI PAVIA CORSO STRADA NUOVA , 65 , 27 100 PAVIA , ITALIA Città X , 01 OTTOBRE 2011 Gentile Gabriella Favati , In riferimento al Suo avviso , che ho letto nella bacheca della nostra scuola di lingua .	In	205	207		in	
414	Ho iniziato studiare la lingua italiana nel 2009 .						
415	Mi piace molto questa lingua e anche le persone .						
416	Sono stata a Reggio di Calabria e ho studiato all' Università per stranieri .						
417	Gli insegnanti erano bravissimi .						
418	Adesso lavoro per Azienda X a Città X .						
419	Posso practicare la lingua la , ma anche scrivo la mia tesi in italiano .	la	27	29		là	
420	Ho fatto molte amicizie a Reggio di Calabria e per questo sempre posso practicare la lingua e posso impararmi .	practicare	71	81		praticare	
421	Secondo me , ci sono molto vantaggi se qualcuno può parlare una lingua straniera e per questo vorrei parlare anche in inglese .						
